Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.9-223.118.0.41-0-0-0,134.221.96.9,0,223.118.0.41,0,0,05/11/2025 11:17:46 PM,40243047,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07454703914442662,2.01215235E7,37003.60496627322,2.0147689E7,2.0095358E7,4.0243047E7,2.01215235E7,37003.60496627322,2.0147689E7,2.0095358E7,0,0,0,0,0,0,0,0,0,0,0,0.07454703914442662,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.01215235E7,37003.60496627322,2.0147689E7,2.0095358E7,NeedManualLabel
134.221.96.2-150.54.0.20-0-0-0,134.221.96.2,0,150.54.0.20,0,0,05/11/2025 11:19:13 PM,4383,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,684.4626967830254,2191.5,2590.1321394863235,4023.0,360.0,4383.0,2191.5,2590.1321394863235,4023.0,360.0,0,0,0,0,0,0,0,0,0,0,0,684.4626967830254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.2.31-0-0-0,134.221.96.0,0,0.0.2.31,0,0,05/11/2025 11:19:54 PM,92915870,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04304969646197146,3.0971956666666668E7,46870.03810893835,3.1016012E7,3.0922705E7,9.291587E7,3.0971956666666668E7,46870.03810893835,3.1016012E7,3.0922705E7,0,0,0,0,0,0,0,0,0,0,0,0.04304969646197146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0971956666666668E7,46870.03810893835,3.1016012E7,3.0922705E7,NeedManualLabel
134.221.96.7-62.191.0.41-0-0-0,134.221.96.7,0,62.191.0.41,0,0,05/11/2025 11:17:43 PM,85155,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,763.3139569021197,1330.546875,2126.274265407949,9943.0,14.0,85155.0,1330.546875,2126.274265407949,9943.0,14.0,0,0,0,0,0,0,0,0,0,0,0,763.3139569021197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.12-71.193.0.20-0-0-0,134.221.96.12,0,71.193.0.20,0,0,05/11/2025 11:21:43 PM,4096,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,732.421875,2048.0,2561.140761457675,3859.0,237.0,4096.0,2048.0,2561.140761457675,3859.0,237.0,0,0,0,0,0,0,0,0,0,0,0,732.421875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.3-17.21.0.39-0-0-0,134.221.96.3,0,17.21.0.39,0,0,05/11/2025 11:17:40 PM,1755979,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.833794709390033,159634.45454545453,503670.1978202331,1677392.0,45.0,1755979.0,159634.45454545453,503670.1978202331,1677392.0,45.0,0,0,0,0,0,0,0,0,0,0,0,6.833794709390033,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.1-228.133.0.43-0-0-0,134.221.96.1,0,228.133.0.43,0,0,05/11/2025 11:21:24 PM,88868,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22.50528874285457,88868.0,0.0,88868.0,88868.0,88868.0,88868.0,0.0,88868.0,88868.0,0,0,0,0,0,0,0,0,0,0,0,22.50528874285457,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.189-0-0-0,134.221.96.0,0,0.0.0.189,0,0,05/11/2025 11:17:43 PM,6934162,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2884270658804914,6934162.0,0.0,6934162.0,6934162.0,6934162.0,6934162.0,0.0,6934162.0,6934162.0,0,0,0,0,0,0,0,0,0,0,0,0.2884270658804914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6934162.0,0.0,6934162.0,6934162.0,NeedManualLabel
134.221.96.7-62.191.4.210-0-0-0,134.221.96.7,0,62.191.4.210,0,0,05/11/2025 11:17:43 PM,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,0,0,105263.15789473684,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.5-177.97.0.20-0-0-0,134.221.96.5,0,177.97.0.20,0,0,05/11/2025 11:17:42 PM,79252898,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05047134049281075,2.6417632666666668E7,4.5700301481719896E7,7.9187782E7,0.0,7.9252898E7,2.6417632666666668E7,4.5700301481719896E7,7.9187782E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.05047134049281075,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,65116.0,0.0,65116.0,65116.0,7.9187782E7,0.0,7.9187782E7,7.9187782E7,NeedManualLabel
134.221.96.5-79.88.0.29-0-0-0,134.221.96.5,0,79.88.0.29,0,0,05/11/2025 11:17:43 PM,568867,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.031520548739864,189622.33333333334,283321.6274242638,516702.0,20140.0,568867.0,189622.33333333334,283321.6274242638,516702.0,20140.0,0,0,0,0,0,0,0,0,0,0,0,7.031520548739864,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.7-48.79.0.48-0-0-0,134.221.96.7,0,48.79.0.48,0,0,05/11/2025 11:21:54 PM,748653,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,49.42209541670173,20795.916666666668,4450.965464288136,39228.0,7305.0,748653.0,20795.916666666668,4450.965464288136,39228.0,7305.0,0,0,0,0,0,0,0,0,0,0,0,49.42209541670173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.14-80.42.0.129-0-0-0,134.221.96.14,0,80.42.0.129,0,0,05/11/2025 11:18:30 PM,13853879,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2887277996292591,4617959.666666666,7998327.727821194,1.3853633E7,83.0,1.3853879E7,4617959.666666666,7998327.727821194,1.3853633E7,83.0,0,0,0,0,0,0,0,0,0,0,0,0.2887277996292591,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,83.0,0.0,83.0,83.0,1.3853633E7,0.0,1.3853633E7,1.3853633E7,NeedManualLabel
134.221.96.11-85.77.2.87-0-0-0,134.221.96.11,0,85.77.2.87,0,0,05/11/2025 11:19:24 PM,25905997,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07720220148253704,2.5905997E7,0.0,2.5905997E7,2.5905997E7,2.5905997E7,2.5905997E7,0.0,2.5905997E7,2.5905997E7,0,0,0,0,0,0,0,0,0,0,0,0.07720220148253704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.5905997E7,0.0,2.5905997E7,2.5905997E7,NeedManualLabel
134.221.96.9-102.196.0.20-0-0-0,134.221.96.9,0,102.196.0.20,0,0,05/11/2025 11:17:43 PM,3273,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,916.5902841429881,1636.5,2314.36049482357,3273.0,0.0,3273.0,1636.5,2314.36049482357,3273.0,0.0,0,0,0,0,0,0,0,0,0,0,0,916.5902841429881,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.44-0-0-0,134.221.96.0,0,0.0.0.44,0,0,05/11/2025 11:21:05 PM,83196398,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02403950228710623,8.3196398E7,0.0,8.3196398E7,8.3196398E7,8.3196398E7,8.3196398E7,0.0,8.3196398E7,8.3196398E7,0,0,0,0,0,0,0,0,0,0,0,0.02403950228710623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8.3196398E7,0.0,8.3196398E7,8.3196398E7,NeedManualLabel
134.221.96.14-80.42.0.20-0-0-0,134.221.96.14,0,80.42.0.20,0,0,05/11/2025 11:20:00 PM,100012107,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05999273667937023,2.00024214E7,1.017999070966606E7,2.9993057E7,4334112.0,1.00012107E8,2.00024214E7,1.017999070966606E7,2.9993057E7,4334112.0,0,0,0,0,0,0,0,0,0,0,0,0.05999273667937023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4334112.0,0.0,4334112.0,4334112.0,2.391949875E7,5990518.733184096,2.9993057E7,1.7686519E7,NeedManualLabel
134.221.96.7-126.58.4.214-0-0-0,134.221.96.7,0,126.58.4.214,0,0,05/11/2025 11:20:40 PM,33955,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,147.25371815638346,8488.75,16662.955747705746,33482.0,25.0,33955.0,8488.75,16662.955747705746,33482.0,25.0,0,0,0,0,0,0,0,0,0,0,0,147.25371815638346,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.6-179.84.4.214-0-0-0,134.221.96.6,0,179.84.4.214,0,0,05/11/2025 11:21:46 PM,60632,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,65.97176408497164,20210.666666666668,17655.691443082407,32977.0,62.0,60632.0,20210.666666666668,17655.691443082407,32977.0,62.0,0,0,0,0,0,0,0,0,0,0,0,65.97176408497164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.13-211.106.0.20-0-0-0,134.221.96.13,0,211.106.0.20,0,0,05/11/2025 11:19:24 PM,15733,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,190.68200597470286,7866.5,2198.3949827089764,9421.0,6312.0,15733.0,7866.5,2198.3949827089764,9421.0,6312.0,0,0,0,0,0,0,0,0,0,0,0,190.68200597470286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.6-32.70.0.86-0-0-0,134.221.96.6,0,32.70.0.86,0,0,05/11/2025 11:18:23 PM,61934,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32.29244033971647,61934.0,0.0,61934.0,61934.0,61934.0,61934.0,0.0,61934.0,61934.0,0,0,0,0,0,0,0,0,0,0,0,32.29244033971647,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.7-62.191.0.46-0-0-0,134.221.96.7,0,62.191.0.46,0,0,05/11/2025 11:17:43 PM,72387,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,69.07317612278447,18096.75,6164.143972739983,23098.0,9515.0,72387.0,18096.75,6164.143972739983,23098.0,9515.0,0,0,0,0,0,0,0,0,0,0,0,69.07317612278447,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.13-65.143.0.20-0-0-0,134.221.96.13,0,65.143.0.20,0,0,05/11/2025 11:19:14 PM,8690,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,345.22439585730723,4345.0,724.0773439350247,4857.0,3833.0,8690.0,4345.0,724.0773439350247,4857.0,3833.0,0,0,0,0,0,0,0,0,0,0,0,345.22439585730723,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.6-253.9.0.47-0-0-0,134.221.96.6,0,253.9.0.47,0,0,05/11/2025 11:19:24 PM,373710,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.3517433303898745,373710.0,0.0,373710.0,373710.0,373710.0,373710.0,0.0,373710.0,373710.0,0,0,0,0,0,0,0,0,0,0,0,5.3517433303898745,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.6-173.143.0.44-0-0-0,134.221.96.6,0,173.143.0.44,0,0,05/11/2025 11:17:42 PM,2232909,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.1349239937677713,372151.5,498378.13540433336,1357125.0,12746.0,2232909.0,372151.5,498378.13540433336,1357125.0,12746.0,0,0,0,0,0,0,0,0,0,0,0,3.1349239937677713,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.14-102.105.0.20-0-0-0,134.221.96.14,0,102.105.0.20,0,0,05/11/2025 11:19:41 PM,119011110,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.058818038080646416,1.9835185E7,9051708.229462901,2.999083E7,4551392.0,1.1901111E8,1.9835185E7,9051708.229462901,2.999083E7,4551392.0,0,0,0,0,0,0,0,0,0,0,0,0.058818038080646416,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4551392.0,0.0,4551392.0,4551392.0,2.28919436E7,5686693.133896298,2.999083E7,1.7460043E7,NeedManualLabel
134.221.96.0-70.59.0.45-0-0-0,134.221.96.0,0,70.59.0.45,0,0,05/11/2025 11:21:29 PM,2314,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6050.129645635264,178.0,203.06320855011296,785.0,39.0,2314.0,178.0,203.06320855011296,785.0,39.0,0,0,0,0,0,0,0,0,0,0,0,6050.129645635264,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.10-217.22.4.214-0-0-0,134.221.96.10,0,217.22.4.214,0,0,05/11/2025 11:17:39 PM,23856,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,125.75452716297788,11928.0,16667.921046129297,23714.0,142.0,23856.0,11928.0,16667.921046129297,23714.0,142.0,0,0,0,0,0,0,0,0,0,0,0,125.75452716297788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.5-7.172.0.20-0-0-0,134.221.96.5,0,7.172.0.20,0,0,05/11/2025 11:17:40 PM,26624,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,112.68028846153847,13312.0,18826.01094231064,26624.0,0.0,26624.0,13312.0,18826.01094231064,26624.0,0.0,0,0,0,0,0,0,0,0,0,0,0,112.68028846153847,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.35-0-0-0,134.221.96.0,0,0.0.0.35,0,0,05/11/2025 11:21:43 PM,42768212,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21043666730795293,5346026.5,6516819.592011297,1.6794398E7,0.0,4.2768212E7,5346026.5,6516819.592011297,1.6794398E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.21043666730795293,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5093260.0,0.0,5093260.0,5093260.0,1.2156360333333334E7,5766435.371371671,1.6794398E7,5699923.0,NeedManualLabel
134.221.96.2-155.212.0.20-0-0-0,134.221.96.2,0,155.212.0.20,0,0,05/11/2025 11:21:42 PM,6536,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,458.9963280293758,3268.0,898.0256121069153,3903.0,2633.0,6536.0,3268.0,898.0256121069153,3903.0,2633.0,0,0,0,0,0,0,0,0,0,0,0,458.9963280293758,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.2.126-0-0-0,134.221.96.0,0,0.0.2.126,0,0,05/11/2025 11:20:19 PM,87110795,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0573981674716664,2.177769875E7,2.6696099722286046E7,5.4864992E7,111787.0,8.7110795E7,2.177769875E7,2.6696099722286046E7,5.4864992E7,111787.0,0,0,0,0,0,0,0,0,0,0,0,0.0573981674716664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,119586.0,0.0,119586.0,119586.0,4.3439711E7,1.6157787344123637E7,5.4864992E7,3.201443E7,NeedManualLabel
134.221.96.6-52.234.0.20-0-0-0,134.221.96.6,0,52.234.0.20,0,0,05/11/2025 11:21:36 PM,65469,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,45.823214040232784,32734.5,41210.89031433318,61875.0,3594.0,65469.0,32734.5,41210.89031433318,61875.0,3594.0,0,0,0,0,0,0,0,0,0,0,0,45.823214040232784,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.12-199.193.0.20-0-0-0,134.221.96.12,0,199.193.0.20,0,0,05/11/2025 11:19:25 PM,8144,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,368.36935166994107,4072.0,294.15642097360376,4280.0,3864.0,8144.0,4072.0,294.15642097360376,4280.0,3864.0,0,0,0,0,0,0,0,0,0,0,0,368.36935166994107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-224.0.0.2-0-0-0,192.168.0.106,0,224.0.0.2,0,0,05/11/2025 11:19:54 PM,34861,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,57.37070078311006,34861.0,0.0,34861.0,34861.0,34861.0,34861.0,0.0,34861.0,34861.0,0,0,0,0,0,0,0,0,0,0,0,57.37070078311006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-34.144.254.29-2727-443-6,192.168.0.106,2727,34.144.254.29,443,6,05/11/2025 11:21:04 PM,60644096,6,8,65.0,830.0,64.0,0.0,10.833333333333334,26.04931221100985,618.0,0.0,103.75000000000001,220.63398909247223,14.758237965984357,0.23085511902098435,4664930.461538462,1.2848986124071805E7,4.49711E7,0.0,6.0639012E7,1.21278024E7,1.9549983537544996E7,4.49711E7,5091.0,6.0639094E7,8662727.714285715,1.7044693332390882E7,4.5017942E7,0.0,0,0,0,0,132,184,0.09893790815185044,0.1319172108691339,0.0,618.0,59.66666666666667,164.2218302291432,26968.809523809527,2,2,0,3,13,0,0,0,1.0,63.92857142857143,10.833333333333334,103.75,0,0,0,0,0,0,3,32,4,415,65535,1046,2,20,61365.0,79217.17269632893,117380.0,5350.0,3.0258141E7,2.080726616043929E7,4.49711E7,1.5545182E7,NeedManualLabel
134.221.96.9-232.205.0.40-0-0-0,134.221.96.9,0,232.205.0.40,0,0,05/11/2025 11:20:09 PM,350955,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.698736305224316,350955.0,0.0,350955.0,350955.0,350955.0,350955.0,0.0,350955.0,350955.0,0,0,0,0,0,0,0,0,0,0,0,5.698736305224316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.14-154.41.0.39-0-0-0,134.221.96.14,0,154.41.0.39,0,0,05/11/2025 11:19:22 PM,88,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22727.272727272728,88.0,0.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,0,0,0,0,0,0,0,0,0,0,0,22727.272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.11-164.164.0.41-0-0-0,134.221.96.11,0,164.164.0.41,0,0,05/11/2025 11:18:40 PM,49784531,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1406059243583112,8297421.833333334,4048127.2950739292,1.1217164E7,289278.0,4.9784531E7,8297421.833333334,4048127.2950739292,1.1217164E7,289278.0,0,0,0,0,0,0,0,0,0,0,0,0.1406059243583112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,289278.0,0.0,289278.0,289278.0,9899050.6,1115821.647843776,1.1217164E7,8848904.0,NeedManualLabel
134.221.96.5-189.151.0.20-0-0-0,134.221.96.5,0,189.151.0.20,0,0,05/11/2025 11:19:53 PM,68825,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,43.588812204867416,34412.5,46194.57890813596,67077.0,1748.0,68825.0,34412.5,46194.57890813596,67077.0,1748.0,0,0,0,0,0,0,0,0,0,0,0,43.588812204867416,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.1-28.252.0.41-0-0-0,134.221.96.1,0,28.252.0.41,0,0,05/11/2025 11:19:38 PM,199886,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.00855487627948,99943.0,140940.52362610266,199603.0,283.0,199886.0,99943.0,140940.52362610266,199603.0,283.0,0,0,0,0,0,0,0,0,0,0,0,15.00855487627948,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
