Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.6-94.81.0.20-0-0-0,134.221.96.6,0,94.81.0.20,0,0,05/11/2025 10:24:04 PM,3405,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,881.0572687224669,1702.5,2407.6985899401943,3405.0,0.0,3405.0,1702.5,2407.6985899401943,3405.0,0.0,0,0,0,0,0,0,0,0,0,0,0,881.0572687224669,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.6-222.109.0.20-0-0-0,134.221.96.6,0,222.109.0.20,0,0,05/11/2025 10:22:49 PM,7603,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,394.5810864132579,3801.5,205.76807332528534,3947.0,3656.0,7603.0,3801.5,205.76807332528534,3947.0,3656.0,0,0,0,0,0,0,0,0,0,0,0,394.5810864132579,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.2-47.103.0.21-0-0-0,134.221.96.2,0,47.103.0.21,0,0,05/11/2025 10:23:03 PM,45197169,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.044250559144534025,4.5197169E7,0.0,4.5197169E7,4.5197169E7,4.5197169E7,4.5197169E7,0.0,4.5197169E7,4.5197169E7,0,0,0,0,0,0,0,0,0,0,0,0.044250559144534025,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5197169E7,0.0,4.5197169E7,4.5197169E7,NeedManualLabel
134.221.96.1-219.178.0.21-0-0-0,134.221.96.1,0,219.178.0.21,0,0,05/11/2025 10:23:06 PM,45154765,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04429211402163205,4.5154765E7,0.0,4.5154765E7,4.5154765E7,4.5154765E7,4.5154765E7,0.0,4.5154765E7,4.5154765E7,0,0,0,0,0,0,0,0,0,0,0,0.04429211402163205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5154765E7,0.0,4.5154765E7,4.5154765E7,NeedManualLabel
134.221.96.0-0.0.4.214-0-0-0,134.221.96.0,0,0.0.4.214,0,0,05/11/2025 10:22:49 PM,75051761,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5729379221361641,1786946.6904761908,4913370.190044346,2.0676737E7,0.0,7.5051761E7,1786946.6904761908,4913370.190044346,2.0676737E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5729379221361641,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1179039.25,1426344.2054682723,3038750.0,58702.0,1.40565252E7,5749918.639591277,2.0676737E7,5950811.0,NeedManualLabel
192.168.0.111-192.168.0.1-59177-53-17,192.168.0.111,59177,192.168.0.1,53,17,05/11/2025 10:24:06 PM,13546,1,1,50.0,237.0,50.0,50.0,50.0,0.0,237.0,237.0,237.0,0.0,21187.06629263251,147.64506127270042,13546.0,0.0,13546.0,13546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,73.82253063635021,73.82253063635021,50.0,237.0,112.33333333333334,107.96450033846003,11656.333333333334,0,0,0,0,0,0,0,0,1.0,168.5,50.0,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.3-163.184.0.41-0-0-0,134.221.96.3,0,163.184.0.41,0,0,05/11/2025 10:22:57 PM,17196558,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11630234375972215,1.7196558E7,0.0,1.7196558E7,1.7196558E7,1.7196558E7,1.7196558E7,0.0,1.7196558E7,1.7196558E7,0,0,0,0,0,0,0,0,0,0,0,0.11630234375972215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.7196558E7,0.0,1.7196558E7,1.7196558E7,NeedManualLabel
134.221.96.15-216.93.4.214-0-0-0,134.221.96.15,0,216.93.4.214,0,0,05/11/2025 10:22:49 PM,1667385,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.797932091268663,238197.85714285716,607395.7923343527,1615360.0,54.0,1667385.0,238197.85714285716,607395.7923343527,1615360.0,54.0,0,0,0,0,0,0,0,0,0,0,0,4.797932091268663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.36-0-0-0,134.221.96.0,0,0.0.0.36,0,0,05/11/2025 10:22:49 PM,41725337,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3594938010926071,2980381.214285714,4531183.29495018,1.6470763E7,5448.0,4.1725337E7,2980381.214285714,4531183.29495018,1.6470763E7,5448.0,0,0,0,0,0,0,0,0,0,0,0,0.3594938010926071,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8571510.0,1.2079294425188998E7,1.7112861E7,30159.0,1.22911585E7,5910853.369255619,1.6470763E7,8111554.0,NeedManualLabel
134.221.96.0-0.0.0.166-0-0-0,134.221.96.0,0,0.0.0.166,0,0,05/11/2025 10:22:50 PM,61073172,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13099041261521507,8724738.857142856,1.0691345477134429E7,2.0573878E7,50156.0,6.1073172E7,8724738.857142856,1.0691345477134429E7,2.0573878E7,50156.0,0,0,0,0,0,0,0,0,0,0,0,0.13099041261521507,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,633137.0,0.0,633137.0,633137.0,2.0146678333333332E7,655629.9151627641,2.0573878E7,1.9391806E7,NeedManualLabel
192.168.0.110-255.255.255.255-56765-8899-17,192.168.0.110,56765,255.255.255.255,8899,17,05/11/2025 10:22:48 PM,79056113,37,0,37.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.46802199850124176,0.46802199850124176,2196003.138888888,561593.7191200543,4096209.0,1941267.0,7.9056113E7,2196003.138888888,561593.7191200543,4096209.0,1941267.0,0,0,0,0,0,0,0,0,0,296,0,0.46802199850124176,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.027027027027027,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,36,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.14-187.253.0.37-0-0-0,134.221.96.14,0,187.253.0.37,0,0,05/11/2025 10:23:07 PM,166973,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23.9559689291083,55657.666666666664,23204.315144673703,82429.0,41317.0,166973.0,55657.666666666664,23204.315144673703,82429.0,41317.0,0,0,0,0,0,0,0,0,0,0,0,23.9559689291083,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.12-230.131.0.21-0-0-0,134.221.96.12,0,230.131.0.21,0,0,05/11/2025 10:23:14 PM,45493303,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04396251465847622,4.5493303E7,0.0,4.5493303E7,4.5493303E7,4.5493303E7,4.5493303E7,0.0,4.5493303E7,4.5493303E7,0,0,0,0,0,0,0,0,0,0,0,0.04396251465847622,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5493303E7,0.0,4.5493303E7,4.5493303E7,NeedManualLabel
134.221.96.15-216.93.0.44-0-0-0,134.221.96.15,0,216.93.0.44,0,0,05/11/2025 10:22:51 PM,15646838,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4473747347547153,2607806.333333333,4068616.3885409823,1.0114164E7,72496.0,1.5646838E7,2607806.333333333,4068616.3885409823,1.0114164E7,72496.0,0,0,0,0,0,0,0,0,0,0,0,0.4473747347547153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5532674.0,0.0,5532674.0,5532674.0,1.0114164E7,0.0,1.0114164E7,1.0114164E7,NeedManualLabel
134.221.96.2-226.69.0.20-0-0-0,134.221.96.2,0,226.69.0.20,0,0,05/11/2025 10:23:32 PM,20656,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,145.23625096824168,10328.0,14605.997672189325,20656.0,0.0,20656.0,10328.0,14605.997672189325,20656.0,0.0,0,0,0,0,0,0,0,0,0,0,0,145.23625096824168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.14-55.45.0.20-0-0-0,134.221.96.14,0,55.45.0.20,0,0,05/11/2025 10:23:12 PM,483582,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.2037048525379355,241791.0,188964.38777716822,375409.0,108173.0,483582.0,241791.0,188964.38777716822,375409.0,108173.0,0,0,0,0,0,0,0,0,0,0,0,6.2037048525379355,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.11-229.48.0.37-0-0-0,134.221.96.11,0,229.48.0.37,0,0,05/11/2025 10:23:04 PM,54002474,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07407068053956195,1.8000824666666668E7,1.5553502863177972E7,2.7001046E7,41202.0,5.4002474E7,1.8000824666666668E7,1.5553502863177972E7,2.7001046E7,41202.0,0,0,0,0,0,0,0,0,0,0,0,0.07407068053956195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41202.0,0.0,41202.0,41202.0,2.6980636E7,28864.09880803487,2.7001046E7,2.6960226E7,NeedManualLabel
134.221.96.15-216.93.0.39-0-0-0,134.221.96.15,0,216.93.0.39,0,0,05/11/2025 10:22:49 PM,17071820,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.23430425109917982,5690606.666666667,8287605.86096759,1.5199051E7,155.0,1.707182E7,5690606.666666667,8287605.86096759,1.5199051E7,155.0,0,0,0,0,0,0,0,0,0,0,0,0.23430425109917982,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1872769.0,0.0,1872769.0,1872769.0,1.5199051E7,0.0,1.5199051E7,1.5199051E7,NeedManualLabel
134.221.96.0-0.0.0.35-0-0-0,134.221.96.0,0,0.0.0.35,0,0,05/11/2025 10:22:51 PM,73774979,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.135547310694592,8197219.888888889,1.6767728432947503E7,5.0778717E7,16642.0,7.3774979E7,8197219.888888889,1.6767728432947503E7,5.0778717E7,16642.0,0,0,0,0,0,0,0,0,0,0,0,0.135547310694592,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,413413.0,138598.5859668128,511417.0,315409.0,2.4191704666666664E7,2.3429190509510916E7,5.0778717E7,6565180.0,NeedManualLabel
134.221.96.5-99.232.0.20-0-0-0,134.221.96.5,0,99.232.0.20,0,0,05/11/2025 10:23:32 PM,20656,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,145.23625096824168,10328.0,14605.997672189325,20656.0,0.0,20656.0,10328.0,14605.997672189325,20656.0,0.0,0,0,0,0,0,0,0,0,0,0,0,145.23625096824168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.2.126-0-0-0,134.221.96.0,0,0.0.2.126,0,0,05/11/2025 10:22:52 PM,40052832,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07490107066586452,2.0026416E7,2.8321629112925548E7,4.0052832E7,0.0,4.0052832E7,2.0026416E7,2.8321629112925548E7,4.0052832E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.07490107066586452,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4.0052832E7,0.0,4.0052832E7,4.0052832E7,NeedManualLabel
192.168.0.111-192.168.0.1-64190-53-17,192.168.0.111,64190,192.168.0.1,53,17,05/11/2025 10:23:46 PM,3345,1,1,34.0,62.0,34.0,34.0,34.0,0.0,62.0,62.0,62.0,0.0,28699.551569506726,597.9073243647235,3345.0,0.0,3345.0,3345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,298.95366218236177,298.95366218236177,34.0,62.0,43.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,65.0,34.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.15-216.93.0.45-0-0-0,134.221.96.15,0,216.93.0.45,0,0,05/11/2025 10:22:51 PM,68098988,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10279154221792546,1.1349831333333332E7,1.1357856157283708E7,3.1077203E7,27966.0,6.8098988E7,1.1349831333333332E7,1.1357856157283708E7,3.1077203E7,27966.0,0,0,0,0,0,0,0,0,0,0,0,0.10279154221792546,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1674236.5,2328178.068434736,3320507.0,27966.0,1.618762875E7,1.0935152234771993E7,3.1077203E7,5021670.0,NeedManualLabel
134.221.96.7-136.107.0.20-0-0-0,134.221.96.7,0,136.107.0.20,0,0,05/11/2025 10:24:04 PM,9225,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,325.2032520325203,4612.5,1465.832357399713,5649.0,3576.0,9225.0,4612.5,1465.832357399713,5649.0,3576.0,0,0,0,0,0,0,0,0,0,0,0,325.2032520325203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.9-120.11.0.21-0-0-0,134.221.96.9,0,120.11.0.21,0,0,05/11/2025 10:23:02 PM,45057761,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.044387469674758144,4.5057761E7,0.0,4.5057761E7,4.5057761E7,4.5057761E7,4.5057761E7,0.0,4.5057761E7,4.5057761E7,0,0,0,0,0,0,0,0,0,0,0,0.044387469674758144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5057761E7,0.0,4.5057761E7,4.5057761E7,NeedManualLabel
134.221.96.13-242.87.0.20-0-0-0,134.221.96.13,0,242.87.0.20,0,0,05/11/2025 10:23:12 PM,877459,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.418963165230512,438729.5,103099.70423090456,511632.0,365827.0,877459.0,438729.5,103099.70423090456,511632.0,365827.0,0,0,0,0,0,0,0,0,0,0,0,3.418963165230512,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-172.172.255.218-63279-443-6,192.168.0.111,63279,172.172.255.218,443,6,05/11/2025 10:22:53 PM,165967,2,1,99.0,120.0,99.0,0.0,49.5,70.0035713374682,120.0,120.0,120.0,0.0,1319.5394265124994,18.075882554965744,82983.5,46809.76180776826,116083.0,49884.0,165967.0,165967.0,0.0,165967.0,165967.0,0,0,0,0,0,1,0,0,0,40,20,12.050588369977165,6.025294184988582,0.0,120.0,79.5,53.91660226683428,2907.0,0,0,0,2,3,0,0,0,0.0,106.0,49.5,120.0,0,0,0,0,0,0,0,0,0,0,252,7792,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-104.208.16.95-57234-443-6,192.168.0.111,57234,104.208.16.95,443,6,05/11/2025 10:23:31 PM,20313227,13,11,7642.0,236.0,1440.0,0.0,587.8461538461539,698.9491929739775,99.0,0.0,21.454545454545453,39.828039460570075,387.8261194048587,1.1814961748815191,883183.7826086959,3438887.018864097,1.6414622E7,0.0,2.0313227E7,1692768.9166666663,4773465.698852344,1.6587914E7,5.0,2.0093936E7,2009393.6,5205388.385308806,1.6567404E7,0.0,0,0,0,0,260,232,0.6399770947274895,0.5415190801540296,0.0,1440.0,315.15999999999997,573.4566737484765,328852.5566666667,0,0,0,9,24,0,0,0,0.0,328.2916666666667,587.8461538461538,21.454545454545453,0,0,0,3938,6,14137,6,3821,5,118,254,16386,10,20,173292.0,0.0,173292.0,173292.0,1.6414622E7,0.0,1.6414622E7,1.6414622E7,NeedManualLabel
192.168.0.111-52.182.141.63-52050-443-6,192.168.0.111,52050,52.182.141.63,443,6,05/11/2025 10:23:48 PM,158964,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,150.97757982939535,25.16292997156589,52988.0,85163.88109991231,151290.0,1508.0,7674.0,3837.0,3293.7033867669384,6166.0,1508.0,0,0,0,0,0,0,0,0,0,60,20,18.87219747867442,6.290732492891473,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,1,4,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,253,16385,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.13-65.186.0.40-0-0-0,134.221.96.13,0,65.186.0.40,0,0,05/11/2025 10:22:51 PM,76410994,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06543560995947782,1.91027485E7,2613741.8125377907,2.0728187E7,1.5197558E7,7.6410994E7,1.91027485E7,2613741.8125377907,2.0728187E7,1.5197558E7,0,0,0,0,0,0,0,0,0,0,0,0.06543560995947782,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.91027485E7,2613741.8125377907,2.0728187E7,1.5197558E7,NeedManualLabel
134.221.96.2-126.204.4.214-0-0-0,134.221.96.2,0,126.204.4.214,0,0,05/11/2025 10:23:32 PM,92470,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,43.25727262896075,30823.333333333332,29551.239302833535,59016.0,79.0,92470.0,30823.333333333332,29551.239302833535,59016.0,79.0,0,0,0,0,0,0,0,0,0,0,0,43.25727262896075,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.15-216.93.4.42-0-0-0,134.221.96.15,0,216.93.4.42,0,0,05/11/2025 10:22:51 PM,42605,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,46.94284708367563,42605.0,0.0,42605.0,42605.0,42605.0,42605.0,0.0,42605.0,42605.0,0,0,0,0,0,0,0,0,0,0,0,46.94284708367563,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-192.168.0.1-58613-53-17,192.168.0.111,58613,192.168.0.1,53,17,05/11/2025 10:23:48 PM,6673,1,1,50.0,176.0,50.0,50.0,50.0,0.0,176.0,176.0,176.0,0.0,33867.82556571257,299.7152704930316,6673.0,0.0,6673.0,6673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,149.8576352465158,149.8576352465158,50.0,176.0,92.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,1.0,138.0,50.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.14-152.153.0.20-0-0-0,134.221.96.14,0,152.153.0.20,0,0,05/11/2025 10:22:49 PM,3653,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,821.2428141253764,1826.5,2583.061071674458,3653.0,0.0,3653.0,1826.5,2583.061071674458,3653.0,0.0,0,0,0,0,0,0,0,0,0,0,0,821.2428141253764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.34-0-0-0,134.221.96.0,0,0.0.0.34,0,0,05/11/2025 10:22:50 PM,42864618,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09331705697225623,1.4288206E7,3194930.5976125677,1.7937646E7,1.1995755E7,4.2864618E7,1.4288206E7,3194930.5976125677,1.7937646E7,1.1995755E7,0,0,0,0,0,0,0,0,0,0,0,0.09331705697225623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4288206E7,3194930.5976125677,1.7937646E7,1.1995755E7,NeedManualLabel
134.221.96.0-0.0.0.29-0-0-0,134.221.96.0,0,0.0.0.29,0,0,05/11/2025 10:23:07 PM,4919280,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6098453432209592,2459640.0,2346152.0157057173,4118620.0,800660.0,4919280.0,2459640.0,2346152.0157057173,4118620.0,800660.0,0,0,0,0,0,0,0,0,0,0,0,0.6098453432209592,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-192.168.0.1-56964-53-17,192.168.0.111,56964,192.168.0.1,53,17,05/11/2025 10:23:48 PM,5364,1,1,50.0,236.0,50.0,50.0,50.0,0.0,236.0,236.0,236.0,0.0,53318.419090231175,372.85607755406414,5364.0,0.0,5364.0,5364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,186.42803877703207,186.42803877703207,50.0,236.0,112.0,107.38715006927039,11532.0,0,0,0,0,0,0,0,0,1.0,168.0,50.0,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.1.54-0-0-0,134.221.96.0,0,0.0.1.54,0,0,05/11/2025 10:23:13 PM,66729,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.971976202250897,66729.0,0.0,66729.0,66729.0,66729.0,66729.0,0.0,66729.0,66729.0,0,0,0,0,0,0,0,0,0,0,0,29.971976202250897,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-8.113.4.214-0-0-0,134.221.96.0,0,8.113.4.214,0,0,05/11/2025 10:23:43 PM,358508,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.157352137190802,119502.66666666667,206836.60179072112,358337.0,58.0,358508.0,119502.66666666667,206836.60179072112,358337.0,58.0,0,0,0,0,0,0,0,0,0,0,0,11.157352137190802,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.1-130.204.0.20-0-0-0,134.221.96.1,0,130.204.0.20,0,0,05/11/2025 10:24:04 PM,7162,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,418.8774085450991,3581.0,871.1555544218265,4197.0,2965.0,7162.0,3581.0,871.1555544218265,4197.0,2965.0,0,0,0,0,0,0,0,0,0,0,0,418.8774085450991,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
